"content","sentiment"
"sangat kecewa pesan gocar x semua driver minta dicancel dgn ala titik jemput terlalu jauh pdhal mohon posisi hamil bawa bocil niat naik gocar biar lebih aman nyaman tau zonk semua hari ulang lg r tengah kota order gocar x driver minta cancel semua baik sistem alogaritma cari driver dekat masak iya ala minta cancel titik jemput jauh pdhal harus dr aplikasi cari driver dekat aneh","0"
"baik sekali","1"
"mantap","1"
"good job thankyou somuch","1"
"mau tanya layan gopaypinjam coba pinjam selalu tolak","0"
"harga cukup mahal d banding aplikasi ojek lain","1"
"mntaplah","1"
"kecewapesan makananenaknya makan hangatpanasjd ga nafsu lantar dingin akibat sistemmencari driver goceng dekat padahal sekitar resto driver nyender hampir jam sejak order baru tiba makanannyadriver blg order msk posisi km dr restoposisi balik bc","0"
"makasih banyak atas diskon nya sangat bantu","1"
"salah satu bantu transport sangat manfaat","1"
"mmbantu ekonomi umat","1"
"mantab","1"
"minimal kasih promo bozsssss","0"
"driver sering minta cancel ala jauh","0"
"minus bagi driverniat pesan goride sekali isi saldo tp slalu kosong kan jd hrus kluar kali","0"
"ok","1"
"aplikasi pakai bayar ewallet bakal kasih bintang lima kalau buka layan kabupaten belitung timur","1"
"bantu","1"
"amann semua fitur jalan baik","1"
"ntah knapa sinyal gw dah bagustapi ngelag mulu","0"
"sangat bantu temu transportasi makan","1"
"bagus lebih bagus banyakin promonya","1"
"oke banget","1"
"akurat sedikit beda sama aplikasi nya nyesel deh download nya gak mau soal gojek nya eror terus","0"
"ongkos customer naikcustomer bayar mahal driverny tetap terima murahtidak naik harga","0"
"driver respon bukan langsung ganti malah suruh nunggu mau cancel gk masalah kirim bukan konfirmasi waktu tunggu malah dihilangin jadi gk liat estimasi waktu makan telat gk pernah kompensasi apa belakang jadi banyak bug","0"
"scammer diskon k minimal beli gilir isi diskon ilang","0"
"gojek ilangin iklan tiap aplikasi nge ganggu bgt aku lg main game iklan lu muncul mulu nge ganggu tau ga mau nge blokir iklan jg gabisa makasih","0"
"hp aku gojek gabisa d buka gatau udh update install ulang tetep aja gabisa buka aplikasi","0"
"nambah hari nambah jdi sampah","0"
"aplikasi lelet pa order makan padahal sinyal lancar buat youtube p buffering","0"
"sangat mmbantu","1"
"mantap pokoke","1"
"mantap layan nya","1"
"top","1"
"sdh hmpr minggu tf dr gopay bca blm msk kalau pa minggu blm msk jg gw hapus aplikasinyahati buat tmn yg mw tf pakai gopay khusus nya bca","0"
"aman driver tepat waktu layan baik","1"
"bagus banget","1"
"aplikasi gagal transfer terlalu lama tunggu","0"
"aplikasi bantu sekali antar pergi me makan kirim brang voucher diskon yg bikin kantong jadi irit","1"
"ribet mau top up ruwet","0"
"good job","1"
"mantap","1"
"guddd","1"
"cukup bantu","1"
"terus maju pantang mundur","1"
"ok","1"
"gojek the best the best layan the best aplikasi the best waktu jemput the best drivernya ramah the best data bukti transaksi pakai lapor bonnota bukti jalan","1"
"oke","1"
"tarif gocar terlalu murah driver sering nombok","0"
"ok","1"
"jarang yg kecewa tk gojek","1"
"sip bagus selalu promo","1"
"drivernya sopan bersih rapih berpakaia driver cepat tanggap cepat datang harga kompetitif banyak bonus","1"
"good","1"
"mungkin perangkat motor yg d belakang b d lepas biar tumpang nyaman","1"
"jauh bagus moga sering dpt voucher","1"
"udah gak aman kayak nya nich nyimpen uang gopay pagi gue liat kok kirim gopay orang yg gue sendiri gak tau siapa orang nya padahal pin cuma gue yg tau","0"
"mantap","1"
"kasih bintang guna baru","1"
"layan bagus cepat percaya terima kasih","1"
"paylater habis bayar abis blokir","0"
"bagus sekali","1"
"sedia paylatter denda hari sangat worth it alih grab","0"
"cepet ga ribet","1"
"ramah","1"
"gopay later mab tuk beli pulsa aktif tunggu kabar segara gopay pinjam wajib baik tuk kali prose baik","0"
"hadir saat urgent andal","1"
"baik","1"
"ok","1"
"banyakin promk dong","1"
"upgrade gopay plus gagal terus ktp digital ada kpt hasil print gimana cara biar upgrade gopay plus","0"
"solusi yg beri bantu","0"
"bug ubah nomor hp login perangkat baru tunggu jam tunggu jam tetap ganti nomor hp","0"
"buka apa aja aja tuju depan pintu rumah","1"
"kasi drivernya curangin mulu mulai potong yg besar jarak yg manipulasi moga saham hancur","0"
"bantu","1"
"paylater knp gk guna","0"
"ayoo jangan lupa selalu langgan go ride fitur nya aplikasi yaaa","1"
"terimakasih banyak buat bapak driver gojek","1"
"daftar nomer baru kode otpnya ga kok sulit ganti nomer jga ga","0"
"muuaahhhaaalll bangett sekkarangg ogah ah pindah yg aja contmaxim hehe byeee","0"
"mantap","1"
"pernah sekali aku pergi jakarta surabaya","1"
"okkkkkk","1"
"gojek aktif","1"
"thanks banget","1"
"mudah sangat bantu","1"
"sangat suka","1"
"sangat bantu","1"
"respon cepatmudah aman terpercayamantaaab","1"
"gak app store","0"
"muantab sangat bantu","1"
"menu hemat tpi ongkir gk hemat","0"
"oke","1"
"luar biasa gojek makin depan","1"
"apk besar jelek banget layan customernyabnyk kendala apk gk sedia service customer dgn baik payah","0"
"so far so good thx","1"
"top up x gk masuk semua makin gk jelas apknya","0"
"lah","1"
"ok","1"
"semua gara gara aplikasi gooatner anak istri gw lapar biar allah yg balas semua laku kalian keluarga gw","0"
"sungguh sangat bantu","1"
"buka apk nya selalu ngeleg coba buka apk sama belah lancar","0"
"driver kasar","0"
"baik","1"
"terima kasih sangat bantu transportasi","1"
"mau apa sih apk gua udh masukin pin bener msih aja salah niat buat apk apa engga si klo duit gua gabisa ambil gmn ceritanyaa mau ganti nggaaa aplikasi asu ga mutu ngentotttttt","0"
"order nya jarang kasih jek","1"
"trimakasih","1"
"hehe","1"
"baik","1"
"mantap","1"
"layan cepat akurat","1"
"oke sih cuma sering ngelag jaring ga stabil pdhal rumah sinyal wifi selalu stabil","1"
"map nya selalu gak akurat titik lokasi alamat rumah pernah sesuai nama alamat","0"
"mantap","1"
"appnya ga buka sinyal bagus semua app tetap ga buka","0"
"jos","1"
"top","1"
"gojek burik anjir skr updateaja trs kgk bnrudh jls sinyal bangus d bilang jlk ngeloaddddd lama bngt udh d restart sm ajagausa kau nyuruhlogout dr td d logout brp kali login lg sama aja","0"
"bagus sangat bantu","1"
"mantaf pokoe","1"
"mudah operasi","1"
"all in prabowo","0"
"pesan lebih cepat banding estimasi waktu tera","1"
"layan buruk gak cepat buat apa c gak bantu sama sekali masa langsung pesan pesan padahal blm d klik pesan baru aja pilih antar dong aju batal tp nihil udah lngganan lama tp hr rugi bukan aja yg komplen perkara pmbatalan berat memang dr gojek nya ma jangan balas mngalami kndala rupa silah klik bantu bla bla lakuin semua malah ngelamain gak solusi","0"
"praktis","1"
"sinyal udah aman sama hal alami user force close nge lag ah apa","0"
"jadi ga mode hemat parah","0"
"gojek jos gandos","1"
"mau pesan makan aktif lokasi","0"
"good app sangat bantu bantu kirim hasil produksi tepat waktudan aman tentu lokasi antar","1"
"bantu","1"
"promonya kurang tod","1"
"sering force close padahal jarigan stabil bagus","0"
"luar biasa","1"
"knp map driver nya jdi hilang stlah du upgrade","0"
"tambah kan fitur pesan dapat driver fitur gofood malas tunggu restaurant masak makan dapat kirim lebih baru kirim pesan terima telepon driver notif yah kali denger suara telpon masuk notifikasi sama sekali tanda asal aplikasi gojek mohon fix yah masalah","1"
"oke mantap bagus","1"
"sangat baik","1"
"kembali saldo transaksi gagal talu lama orang sedang butuh saldo","0"
"sering banget ngalamin utama gocar udah sen nunggu lama ga jemput malah map tambah jauh","0"
"nice","1"
"hati hati sekarang kredit pintar sini sekaranglintah darat kredit pintarterornya ga ngotaksaya tunggu datang dc","0"
"awesome","1"
"aplikasi gojek sangat luar biasa mantap","1"
"waktu tf k ga kirim","1"
"mantap","1"
"very helpful and easy to use","1"
"bayo","1"
"good","1"
"cari lokasi lebih akuratsesuai titik lokasi yg d tuju","1"
"sekarang mahal banget biaya pemesananlainnya nyampe ribu","0"
"awal pakai gojek sih ga masalah malah sangat bantu tp akhir kali update map jd ga akurat alamat yg simpan ubah titik baik sistem nya","1"
"susah msuk lg stelah aplikasi hapus","0"
"bagus","1"
"baguuussss","1"
"aman aja","1"
"makin bejat aja nih apkjam sibuk serung ngelagpesaing makin banyaksaya coba setia selalu kecewakanparah","0"
"promo opsional ongkir hp hp beda kasih dulu gak adil","0"
"keren","1"
"selektif dongin k kali habis bensin d suruh nunggu","0"
"good","1"
"ok","1"
"mantap rekk aplikasi bermanfaatzzzz","1"
"lama driver pa driver lokasi nya jauh","0"
"alhamdulillah sangat bantu terimakasih","1"
"kali ku coba pesan makan selalu eror","0"
"sangat bantu","1"
"makin update makin jelek makin lama pake makin busuk cuma enak awal aja","0"
"pokok lah ngk tapi","1"
"kagak buka oy","0"
"bagus mrmuaskan","1"
"baik nyaman","1"
"makin mahal abang gojek nya kalau nganter pa butuh jalan suka sengaja dilamalamain","0"
"sangat bantu","1"
"smakin mudah aman","1"
"sambal nya pedass gpp tetep enak","1"
"parah udah bayar gopaylater malah blokir","0"
"email gojek gopay tanggap lama sekali enteng kolom komentar maaf atas ketidaknyamanannya beli pulsa anggap aktivitas wajar terus guna nyalain lokasi apa padahal beli pulsa transaksi pertama","0"
"sangat bagus","1"
"gojek terlalu mahal banget turunin harga","0"
"parahhhhh dikit nge lag aplikasinyaaaaa klik apa aja lsg force closeancuurr","0"
"aplikasi gojek bagus","1"
"oktober armia ik ilmu i uk k area dlm k ikut lomba paper rangka turun tekan k","1"
"enak gampang mana tinggal klik terus jemput","1"
"aplikasi jalan buka","0"
"isi e money gojek status hasil tp mau tap update saldo apk gojek sistem gabisa baca alhasil saldo nya hangus","0"
"perbaitentu lokasi yg pilih awal mesan order buat pilih lokasi antar malah beda awal","1"
"ngga pesan","0"
"good apl","1"
"angkat telepon pesan langsung ter cancel aplikasi lawak udh ga ush bikin aja aplikasi sekali gue tutorin bikin aplikasi sini","0"
"motor burik jangan daftar gojek comfort anjir","1"
"ok","1"
"terimakasih banyak anter","1"
"oke bgt","1"
"ok","1"
"akhirakhir sering ngelag aku kira punya aja bacabaca ulas banyak jg yg alami","1"
"mantap top markotop","1"
"kurir ramah cepat antar sopan ramah","1"
"ok","1"
"mangap","1"
"very good","1"
"sukses terus","0"
"dapet driver paling deket m akhir order oper kali jarak km km km m akhir tunggu kurang lebih menit dna pakai helm oknum gojek minta hp batal pesan balik si oknum langsung buka order ngangkut anak perempuan tepat depan lelah tunggu total jam tengah akhir minta keluarga buat jemput buat gojek mohon kasih tindak","0"
"tarif nya makin lama makin mahaljarak km dgn go ride rb","1"
"gas gas gas loss wess","1"
"tolol gw mau top up aj ga gw bayar tolol","0"
"sangat membanty sekali","1"
"sangat bantu","1"
"jos","1"
"gue nunggu menit drivernya blm nemu wadehell","0"
"ok","1"
"lumayan cepat tepat waktu","1"
"wez pokoke muantulll","1"
"sangat bantu","1"
"sangat bagus","1"
"titik gps sering akurat ongkos makin mahal ning belah sih","0"
"aplikasi mudah banget aku gak perlu susah susah nyari angkut umum kalau pulang sekolah sekarang udah jaman nya pake ginian walaupun aku kangen sama pete pete wkwkkwkwkw","1"
"puastepat waktu","1"
"bagus guna","1"
"nagus","1"
"mw bayar tagih gopay later logout mau login lg gimana solusi nya","0"
"selamat siang mau transaksi koj keluar sedikit masalah mohon informasi minggu","0"
"eror ga masuk applikasi cm loading preface trs ngeblank putih uda coba uninstall reinstall bolak balik tp tetep aja kek gin bukan masalah jaring jaring aman jaya uda coba bagai macam jaring wifi maupun data internet dg sinyal yg bagus tp tetep aja gabisa buka applikasinya uda coba dm gojek tp no respon","0"
"terus tingkat promonya dong","1"
"bagus","1"
"nice","1"
"mantabh da ga usah cape mau sen apa az tigl klik yg butuh langsung kabulinhahaa","1"
"juragan mau lanjutin sampe sultan kok diskon resto ga terus ga pernah voucher jadi male mau isi gopay kalo gin terus sih bisabisa uninstal aja deh alih apk belah","0"
"sangat mudah laku jalan orang nya ramah sopan","1"
"makin lama makin mahal aja biaya aplikasiapa kurang dapat restoran daftarpenguna kena biaya aplikasi order makan","0"
"makin lama makin gajelas gojek nya udh thn makekebanyakan update sering error waktu transaksi pindah dana aja","0"
"bagus","1"
"telpon ngemis minta buat pake gopaypinjamnya udah dipake k neror hari tlp kali sampe ganggu akhir wa dah dijelasin gaji tgl jd gpp bayar denda malah nyuruh minjem org dulu skg admin laen yg wa bilang pinjem yg emosi lah yg ngemis telepon biar pake gopaypinjemnya kan kalian adminnya gimana coba","0"
"bagus","1"
"apk k sini bukan tambah bener makin busuk cari it yg bener mau bangkrut gojek order cari driver dulu yg dekat sekarang jauh butuh waktu bukan buat jalan bukan d cari jauh pakai nalar dikit klw bikin apk dulu gojek paling top sekarang d tinggalin sm konsumen","0"
"aneh titik antar komplek gak akurat parahpesen goride n gosend nyasar sungaidulu rute titik bener kasi driver jd bingung mau ngantermapsnya ngaco","0"
"gk jelas makin kesini app nya versi fine fine aja mau pake fitur yg mana aja gk banyak syarat","0"
"padahal sekitar situ banyak jaket ijo tpi nya lebih km payah","0"
"sangat bantu","1"
"not bad lah","1"
"gak buka aplikasi","0"
"mantap","1"
"pelayananya bagus cepat","1"
"teman aman nyaman jalan","1"
"mantap","1"
"limit pay later guna transakasi aneh","0"
"kasih bintang satu mau masuk kata hp daftar sempat aku hapus aplikasi eh download log n","1"
"ok","1"
"banyak reward dong utk langgan","1"
"mantap","1"
"aplikasi nya jalan lancar kendala atau error jadi nyaman deh pakai gojek soal belanja jadi buat ngomongin apk nya sulit atau error mungkin kendala jaring nya mungkin makasih team surverisuer moga makin kembang jaya selalu salam sukses lampung","1"
"terimakasih","1"
"aplikasi gojek sangat bagus dam bantu tranportasi smoga sukses sllu","1"
"good","1"
"mantap sangat bantu hidup hari","1"
"mau makan pake promo hemat nunggu pesan menit parahh padahal restonya cma km","0"
"sering kali laku bayar qris konfirmasi internet padahal kualitas data seluler jaring normal ganggu","1"
"keren","1"
"mantul layan muas sekali orgnya sopan rama","1"
"aplikasi gampang guna biaya mohon jgn mahal mahal","1"
"force close sinyal kuat pindah wifi kuat tdk ak baik gojek n tokopedianya","0"
"lebih nyaman alamat tuju nya pa bgt","1"
"kemaren sen go cardi aplikasi muncul go car instan coba aplikasi muncul hrga tuju ubah jadi apa memang sistem nya sekarang tiba tiba naik hampir belum pernah","0"
"sekarang aju gopay later sulit","0"
"gojek salah satu transportasi alternatif praktis cepat","1"
"masa jarak kilo tarif gojek ribu","0"
"semua baik","1"
"mantap","1"
"good","1"
"akhir sisa deposit akun eh buka aplikasi gojek pagi saldo koq jadi bagaimana hati jangan tinggal deposit akun gojek hilang tahu lari cek history aktifitas saldo sebut pergi","0"
"great app","1"
"nice","1"
"best lah pokok","1"
"sering bngt eror akhir pdhl udh up date jaringn internet bagus jg kan jdi kesel udh buru malah eror baik biar langgan nyaman mksh","0"
"lama guna jasa gojek selalu rasa puas layan ojek","1"
"gooddd pokona mah","1"
"update sekarang aplikasi jadi makin lambat tampil menu nunggu lama baru muncul bahkan keluar sama sekali","0"
"discountnya mantap","1"
"nyaman","1"
"murah cepat","1"
"ah gojek kocak update sering aja suka aneh apk nya gajelas anj","0"
"awesome","1"
"sangat bantu tak kendara","1"
"buruk bgt cuih","0"
"sangat bantu belanja makan tengah malam landa laper heheheh","1"
"sangat bantu","1"
"bantu","1"
"sangat bantu","1"
"aplikasi lelet ajg","0"
"aplikasi sangat bantu","1"
"harga nya mahal","1"
"ok","1"
"aplikasi jadi sering stuck suka error","0"
"kok udh update pa selesai update pa buka apk gojek nya gabisa admin knpa jaring lancar terus ntn ig pa buka gojek malah keluar terus masuk nya lama cuman tulis gojek doang daritadi mohon baik lah kalo udh update lebih baik ga ngeleg","1"
"keren","1"
"sangat puas aplikasi","0"
"mantap","1"
"keren","1"
"ok","1"
"enak gojek","1"
"sangat guna bantu good lahh gojek gopay","1"
"mantab banyak promo","1"
"mantap jaya sukses sll","1"
"benar suka bgt sh sama aplikasi gojek inikarna sangat bantu limit paylater besar gopay pinjam nya jg oketp tapi sayang bunga ngeri sedap lah tenor panjang lg jd ga terlalu rasa beban","0"
"pokok mantap","1"
"suka nya pake gojek cepat aman akurat titik anter jemput","1"
"inti aplikasi ga mutu banyak biaya bungkus sama biaya aplikator nya tambah beban c vocer ga lagi parah beda sama grap sama maxsim","0"
"sedih sekarang kalo mau bayar kouta aplikasi browser dulu kondisi kouta udah ga buka browser","0"
"good","1"
"seru sama orang","1"
"ok","1"
"driver gak terima","0"
"keren baikdriver nya","1"
"bantu dong min ga ganti nama akun aplikasi nya tunggu jam udah x jam mungkin","1"
"pt gi kejam sama drivernya ga ngasih order klo disaranin gin ktnya liat penyelasayan minggu yg lalu hari cuma kasih tari ribu promosi mah jln trus apa yg buat beli paket oli ban service kendara klo order ga ikan mau nguntungin pt gi truss","0"
"dapat kan otp pake wa","0"
