content,sentiment
"Penipu jahanam,sebelum beli langganan voucher ku melimpah,giliran dibeli langganan voicher nya hilang,kalau gak niat ngasi voucher gak usah ngasi voucher kalian.babi",0
Okeeeee,1
Gopaylater limit 5jt tapi gak bisa di pakai sama Skali baik gojek gocar go food. Ampun ah. Status aktif,0
membantu sekali aplikasi gojek ini,1
Banyakin promo gojek,1
"min saya mau minta tolong,kenapa akun gojek saya gopaylater nya hilang di menu gojek nya setelah saya ganti nomor tapi data masih tetap data saya di situ ada cicilan saya setelah gopaylater hilang saya tidak bisa melihat rincian pembayaran saya",1
Saya sebulan kemarin di kasih orderan sehari 1 kadang ga dapat orderan 1pun..dan saya sudah muter-muter ketempat yang ramai order....setiap pembaharuan aplikasi gopatner sya selalu update dan kenapa orderannya engga ada,1
"Gak bisa masuk ke aplikasi link login di kilik, masuk ke aplikasi tapi gak terjadi ap², Kode? Gak ada cuma link yabg pas di pencet masuk ke apk tapi gak ada respon B1",0
Pesen makanan di gojek bisa sampe 2 jam.. ditengah perkotaan selalu tidak menemukan driver dan gak sekali dua kali... Beda dengan grab yang langsung dapat driver dan konfirmasi cepat.. (bukan karena gada driver ... Driver di depan resto segitu banyak masa gak dpat driver),0
"Gojek banyak layanan nya sekarang, banyak kebutuhan pokok dan sekunder yang bisa di pesan di Gojek. Mantap dan maju terus Gojek. Kami suka produk Indonesia. Terima kasih Gojek, makin banyak Voucher utk pelanggan, 😁👍👍",1
"Enakan aplikasi gojek yg dulu, sekarang kenapa tidak ada pilihan bayar tunai tolong donk lebih permudah untuk orang orang",0
Oke,1
"Sudah Mendingan, tapi not respond + force close kalo dibuka terlalu lama",1
Sangat bagus,1
Banyak promo nya,1
Gofood mahal nasi Padang kalo beli langsung cuma 10k kalo pake gojek jadi 20k gilaaa padahal Deket,0
Ok bangettt dahh,1
terima kasih,1
"Promo nya dikit di akun saya, ga semantap app ijo dari malaysia.",1
Mantul,1
Makin di update makin ga berguna gitu.,0
"Beh ajib bener dah, gercep bet abang abng nya, fast respon, suka bet ama aplikasi ini",1
bagus.,1
Bikin susah kalo mau bayar pakai gopay,0
app sering force close.. atasan kalian kebanyakan makan uang untung tapi gak mau berbenah,0
"Cukup bagus, lebih bagus lagi kalau notifnya jelas, misal disuruh nunggu voba ulang masukkin pin.. kaish tau aja nunggu 60mnt kn' cmn bilang tunggu sebentar? Sebentar itu kan relatif.. ada orng sebentarnya 1 mnt ada yg 5 mnt, 15 mnt.. ada yg merasa 15 mnt itu lama -_-",1
Sangat membantu,1
Asropktavianus ya suka mendukungmu setiap waktu semoga Risqinya lancar fana batallah menjadi berlimpah ganda Amin ýaRabball Allamin doa ini semoga menjadi kenyamanan,1
Mantap aplikasi ya,1
Good job penanganan nya tentang semua kendala yg saya alami dan tidak sampai 1 jam mereka bisa langsung tangani,1
"skrg males pke gojek, sering bngt klo pke cash, gk di kasih kembalian, dengan alasan ""gk ada kembaliannya""",0
Aplikasinya mantap,1
"Aplikasinya bagus, banyak fitur nya",1
Mantap,1
Aplikasi makin kaga jelas kaga mikir2 klo ngluarin kebijakan,0
sangat membantu,1
Layanan sangat ramah fan bersahabat,1
"Nyesel banget tranfer via apk gopay, PENDING !! mana harus nunggu 2/3hari, kalau duitmya lagi dibutuhin darurat gimana?...",0
Tagihan paylater selalu bayar tepat waktu.. Kenapa hari ini habis dibayar. Tapi paylater gk bisa dipake?????,0
Tetep gojek sih walau banyak pesaingnya 🤗 thax gojek,1
"Tolong hapus fitur tabungan gopay by jago, udh berkali kali nonaktifin tetep aja masih nyambung dan duit saya ga tau kemana tiba tiba ilang",0
Sangat membantu,1
"Terlalu ribet, cara pemesanannya, ga bisa cepet.",0
Masalah belom terselesaikan udah main tutup laporan aja,0
mantab,1
Cakepp,1
Mudah dan praktis,1
"Sudah berulang kali instal unistall tetap tidak bisa dibuka, blank, close dengan sendirinya, cache jg sdh dibersihkan, solusinya bagaimana?????",0
Good Apps 👍,1
"upgrade paylater malah limit turun,sekarang malah g bisa d pakai,padahal tdk pernah telat,mending d hapus aja paylaternya.trus status juragan juga g ada pengaruhnya👎",0
Mempermudah.. walau kadang² harga nya mahal kadang² murahh wkwkwk,1
"itu aplikasi gopay pinjam yang berafiliasi dengan gojek neror ga jelas baru 3 hari telat bayar penagihan macam ga bayar 2 taun """"Jangan karena sikap anda yg sengaja tunda bayar diaplikasi gopaypinjam data anda masuk kedalam nasabah bermasalah yang akan diproses tindak lanjut penagihan, bisa pasti bayar jam berapa hari ini ?"""" harusnya dicabut saja tidak usah ada gopaypinjam. nyusahin orang lg butuh uang, bunga selangit, gimana mau tumbuh perekonomian indonesia kalau nyari dana buat kuliah sush",0
"Beli token listrik saldo nya udah di ambil,tapi token nya kok gak dapat aku",0
Akurat,1
Udah ada wacana tarif tawar menawar makin sadis!!,0
mantap,1
Aman,1
"Ga ada bagusnya gojek ini, bnyk bug.. Komplain dr konsumen pn yg balas boot.. Banyak update tp malah tambah lemot, bug dmn2..",0
"Tadinya ngasih bintang 5, sekarang jadi bintang satu engga engga lagi deh pake apalagi pake paylatternya Cerewet udah gitu belum kelewat tanggal aja udah kayak kebakaran jenggot Ngacemnya bakal blokir, gue udah lama pake Gojek tapi Gojek sekarang norak Belum jatuh tempo aja udah begitu apalagi lewat tanggal Langsung gue bayar, karena gue emang sengaja bayar di tanggal kesepakatan Begitu dibayar notif ga ada aplikasi malah eror tapi saldo ketarik",0
Tolong banyakin lagi promonya. Tks,1
Mau beli pulsa nungguin kode otp gak datang datang bikin kesel aja,0
Sering2 ksh discount harga,1
Baik,1
Trima kasih tepat waktu,1
Tidak bijak dalam menangani masalah!,0
Sangat membantu,1
"Saya kena tipu kurir gojek,saya beli nge gosend in HP,, tapi HP dibawa kabur kurir nya,, tapi pihak gojek ga ngerespon sama sekali,, dan gamau bertanggung jawab..",0
Driver ramah dan sesuai penjemputan,1
"Hallo saya penguna Gojek Dari tahn 2019 Saya merasa puas walau agak mahal ,Tapi Knpa Skrng ada prubhn yg mnurut saya kurng membantu,Tadinya Gopaylater bisa untk semua TRX,Tapi Knpa Stlh Saya byr Smlm fiturnya Brubah Gk bisa Beli pulsa pakek gopaylater Lagi,Saya Mengunakn Gopay later dri Tahn sblumnya,Dan saya Gk pernh Telat Sama skli,Tolong balikin Lagi gopay later seprti dulu yg bisa semua Trx",0
Good,1
Gojek ini bikin sy lebih peraktis kalau mau buru² & kita gak kecewa,1
"Gopay later gak jelas ,saya bayar tagihan gopay later lunas semua ,ehh kedepannya malah ga bisa di gunakan limit nya dengan alasan tidak memenuhi kriteria, kalau gak memenuhi kriteria kenapa di kasih limit aneh? Di email jawabannnya gak jelas",0
Servis bagus..lanjutkan,1
Sngt puas,1
Ok.bagus,1
G bisaa masuk akun,0
Knp skrg gabisa beli pulsa pakai paylater.. Pdhl itu sangat berguna buat sy beli pulsa/paket data Klo udh di balikin sy kasi b5 lagi,1
"ongkir nya mahal banget awal nya kemaren saya mau mesen makanan, yang harga makanannya cuma 18K pas mau chek out malah 31K harganya jadinya, masa ongkir nya 13K padahal deket tempatnya, lebih bagus pake shopee food, ongkir nya murah, diskon nya juga banyak, saya udah kecewa banget sama gofood yang sekarang 👎",0
Bagus sayang gak terlalu terbiasa untuk pake aplikasi gojek ini,1
Menyenangkan,1
Mudah dan praktis,1
Mantaap,1
seneng banget pakai gojek karna apa2 dan mau kmna2 gak harus minta anterin ortu/tetangga lagi,1
Anjinggggggg gua lagi buru ² malah gangguan,0
Gmn mau bayar.. Setiap di klik unable to proses trs.. Apa gak mau di bayar atau gmn gojek ini??? Klo gk dibayar di denda.. Gmn sih,1
"Malah lebih kacau .... Mau pakai paylater susah banget, ketika mau bayar malah gak bisa. Sampai hari tgl jatuh tempo gangguan terus Akhirnya denda ditanggung oleh saya, padahal saya sudah mau bayar dari jauh2 tapii aplikasi yg bermasalah. Kalau masalah jaringan internet saya, jaringan saya bagus dan lancar",0
Sangat membantu,1
Bagus,1
"Gojek skrng pelayanannya kurang... Bnyak driver, trutama d daerah Padang itu tidak mau mngambil orderan yg dekat... Pdahal kta jg butuh walaupun dekat...  Harap d tingkatkan lg pelayanannyaa",0
Puas,1
Semoga bermanfaat untuk semua orang,1
bagus,1
Baik,1
Gopaylater tagihannya ga pernah telat bayar. Tapi abis di bayar malah ga bisa di pakai untuk beli pulsa atau paket data. Cuma bisa pakai untuk gofood atau kendaraan aja. Gimna sih ini??,0
Tadinya saya pengguna setia gojek tapi saya lihat berita nanti gojek bisa GoRide nego saya pake gojek karna pengen gk ribet eh malah jadi ribet pindah ke MAXIM aja lah kalo gini mah gak ribet in customer semoga aja gojek gk mengadakan sistem GoRide nego ini karna kalo tarif yang di bayar customer gede tapi di terima bapak driver gojek nya kecil buat apa?? Fix auto uninstall gojek lah bintang 1 cukup yaa saya akan rubah kalau sistem itu tidak jadi di terapkan sekian Terimakasih,0
Oke baik,1
Oke banget,1
Mantap,1
Kawasaaasaan qrrswsr sraswtstaad si aassastsrstwdaaara arasa,1
Keren,1
"Saldo di akun gopay isi malam pagi nya ludes.aplikasi ini ternyata memiliki keamanan yg tipis. Saldo hilang aneh nya riwayat atau data transaksi tak bisa di buka.sehingga menyulitkan nasabah untuk membuat laporan.kirim laporan via email,tetapi nggak ada tanggapan.lalu costumer seperti kita harus mengadu kemana?? Bukan masalah nominal nya,tetapi jika kejadian ini berulang,apa mesti harus ikhlas kembali???",0
Paret,0
kalo malem taripnya di perbaharui kasian jalannya banyak portal di tutup jadi muter,1
Bayar ga pernah telat malah sekarang ga bisa di pake,0
"Kenaapa gagal semua tf saya ke bank saya sendiri, tlg update kedepan bukan malah sussh di gunakan apk Gojeknya, Terima kasih",0
salah menu nya pesan ayam dan mie malah 22 ayam,0
"Ribet bener mau tranfer gopay ke temen atau refund ke akun bank, masah sedang perbaikan terus",0
bayar tagihan gopay later gk pernah telat...malah di bekukan limitnya...parah,0
Lebih baik lagi,1
mantap,1
oke,1
Membantu,1
saya coba pesan GoRide electrik dapet nya lama banget dan juga saya coba pesan Gocar LUXE dapet nya lama banget,0
"Katanya isi survey dpet 35k, mana?",0
Akun gw ke PM bagimana,0
ganti nomor hp saldo gopay raib!! 👎 sangat tidak mutu.,0
Lagi eror apa ngapain ini co,1
Sangat membantu,1
Ya tompul,1
The best,1
Parah sekarang mah berat di ongkir nya mahaaaaall... un instal saja lah,0
oke mantap,1
Mntap,1
"Udah sakarepe udel e dewe ininyg punya aplikasi, promo/diskon tiba2 di batalin sepihak padahal promo masih berjalan aplikasi hanya klik bait buat isi saldo yg ngak kana busa di kapai karena kurang dan promo tidak akan jalan sekali wes kapok AKU, yg saya maksudkan disini bukan vocher untuk GO-RIDE tapi untuk GoFOOD promo potongan padahal semua syarat terpenuhi termasuk jam saldo gopay tapi tidak bisa di pakai promo kan itu bisa dinamakan penipuan memang apps Gojek bisa menghentikan promo sepihak",0
Bagus,1
Transportasi yg mendukung aktifitas bekerja,1
"Awal² bagus performanya, tapi makin kesini harga makin naik aja",1
Ok,1
"Sangat mengecewakan , karena tadi sore aku pesan grab mobil dari Lippo Thamrin menuju carrefour Lebak Bulus , setelah menunggu kurang lebih 15 menit , tiba2 dibatalkan sepihak kapok aku pakai grab lg",1
Ok,1
Makin bagus apilikasinya,1
"Tidak bisa masuk akun, tidak ada penyelesaian masalah. Slow respon Pdhl masih ada saldo Rugi saya",0
Mantaaaaaabbbbbbb,1
"Halo Gojek, tolong update informasi tntang drivernya, fotonya siapa yang datang siapa atau plat no kend berbeda, takut tindak kejahatan. Apalagi udah ada beberapa kasus. Kalau gofood sih mungkin gpp tapi untuk gojeknya takut nanti diarahin ke lain jalan.",1
Ok,1
ok mantapp,1
"Transaksi tagihan WiFi pake Gopay gagal, tapi saldo kepotong, pas ditanya Ama provider ternyata emang belum masuk, mau komplain tapi gk ada nomor call center nya GOJEK",0
Mantapzzzzz,1
Dah lah bagi aja,1
"Pengantaran go food lama, jarak cuma berapa ratus meter promo tiba2 hilang pas dipake. Gimana ini?????",0
The best,1
"Sekang gojek makin parah,",0
Mantapppp,1
Aplikasi transportasi terbaik di indonesia. Semoga desain interface aplikasinya bisa lebih baik,1
Profesional kfc,1
Ok,1
Memudahkan segala urusan,1
Tolong lebih memperhatikan drivernya jgn hanya mencari keuntungan...tanpa mereka kalian tidak akan sehebat sekarang,0
Mudah dan terpercaya,1
Sangat membatu perjalanan,1
Suka,1
Terus berkembang lebih baik,1
Lag,0
Mehong skrg,1
Kecewa,0
Transaksi lebih mudah terpercaya,1
"Ok mantabz..,👍",1
"Saya beli token listrik,kenapa lama sekali masuk nya.padahal biaya sudah di potong,tapi pemberitahuan token masuk belum ada",0
Sil bagus buat treranportasi jadi mudah da aman,1
Situasi darurat sangat bermanfaat,1
Parah gojek saya gabisa dibuka malah tetep di logo gojeknya. Udah uninstall brp kali pun tetep gtu,0
"makin lemot, bayar pay later aja susahh.",0
"Mau ganti no di persulit,suruh nunggu 30 jam terus2an,posisinya saya beda hp,jd harus login ulang",0
"susah banget nyambung ke driver. gomart pesanan salah,driver dihubungi susah, centang satu mulu,ditelpon berdering no respon,ini nomer drivernya berapa juga gatau. giliran di cancel driver marah² . entah aplikasi nya atau drivernya yg kurang bagus gatau .",1
"Saya sudah lama memakai apk ini, ini sangat membantu saya, dan sangat berterimakasih sekali untuk ini, semoga go pinjam saya bisa segera di gunakan",1
Ngeblank,0
"Ga jelas!!! Respon lama bisa berjam-jam Saya bayar tagihan Tokopedia di gojek karena di Tokopedia sudah terhubung sama gojek tida kayak dulu terpisah pinjamannya ,dan saya mau bayar semua dengan via gopay di gojek. Udh di coba pertama 1 tagihan dulu berhasil dan masuk bukti jelas di email dan bukti di gojeknya sendiri Pas mau bayar sisanya 3 tagihan lagi biar lunas nih malah buka bukti di gojek ga bisa2!! Email ga masuk!!? Uang gopay sudah berkurang semua!!!! Ga jelas ngetik mau jelasin macet2!",0
Ok,1
Ok,1
Bagus,1
Ingin top up via Indomaret selalu gagal,0
"Pelayanan di aplikasinya udh bagus, cuma tolonglah developer. Ini aplikasinya sering bgt ngebug di alamatnya dan sering crash",1
Baru nyobak,0
Ok,1
Oke,1
Bagus,1
"Makin kesini promo maakanan mahal2 ajg , gk pke vocer promo mahal , pas tmbh vocer hrganya 2x lipat.. Sampah , pntas mkin sepi",0
datang tepat waktu,1
iya,0
Bagus,1
Kenapa sekarang makin jellek force close jaringan internet mati padahal jaringan bagus,0
Mantul,1
Keren,1
Mempermudah banyak hal.. Praktis,1
Mantap,1
"sukaa, apk ini cocok buat saya yg suka makan tapi males keluar rumah, cuman ongkir nya mahal.. it's okay pokoknya tetep the best✨✨",1
"Drivernya friendly,ramah dan tau banget dg rutenya",1
Ok,1
perubahan makin gak jelas banyak yang gak dikasih akses tiba tiba aneh banget,0
Aplikasi nya membantu,1
Saya membeli pulsa pakai coins tapi tidak di proses status menunggu,0
"SEBAGAI YANG KATANYA PERNAH MENGKLAIM DIRINYA SEBAGAI PELOPOR OJEK ONLINE DI INDONESIA, SEHARUSNYA ANDA (PT. GOTO) TIDAK LATAH/TIDAK IKUT-IKUTAN DENGAN APLIKASI PESAING (GRAB INDRIVER MAXIM) UNTUK INOVASI APLIKASI DRIVER. HATI DRIVER GOJEK MANA YG TIDAK SAKIT KLO GOJEK/ GOTO BERENCANA MENERAPKAN SISTEM GORIDE NEGO, YG MANA ITU SANGAT MEMBERATKAN DRIVER DLM MENDAPATKAN ORDERAN. BAYANGKAN, DRIVER YG SDH SUSAH PAYAH TERAPI SAMPAI JADI GACOR, MALAH HARUS IKUTI LELANG ORDERAN MACAM INDRIVER.",0
"Error trus,",0
Ribet bngt loginnya. Link connect ke sms tapi pas di buka gagal mulu,0
Apk gajelas,0
byk bonus nya 😃😃😃😃,1
Mending gofood di hapus saja.,0
Jos,1
ENGGAK LAGI LAGI DAH PAKE APK INI JELAS JELAS TRANSAKSI BERHASIL DAN SALDO KEPOTONG... BUAT NGAMBIL KODE REEDEM TRANSAKSI GOOGLE PLAY NYA KAN DI RIWAYAT MASA GAK BISA KEBUKA.... 2X TRANSAKSI SAMA AJA KEPOTONG SALDO NYA TAPI GAK JELAS GAK BISA LIAT RIWAYAT TRANSAKSI .... SINYAL MESTI SEKENCANG APA SI... HADEH!!,0
"Bagus banget apk ini untuk memudahkan kita tanpa keluar buat beli sesuatu,",1
Semenjak update alamat rumah jadi eror sampe berdebat sama kurir gofood nya,0
Mantap,1
"Bapak gojek sialan. Dia yang salah malah salahin ibu saya, ngatain ibu saya pula. Salahin ibu saya gak bener taro alamat pdhl ibu saya sdh teriak-teriak manggil dianya budek gak denger. Dia yg salah, dia yg marah, ngatain ibu saya (ta*, anj*ng). Saya gak mau tau kalau saya liat ada bapak-bapak gojek seperti itu lagi, saya minta mereka untuk minta maaf dan dikeluarkan.",0
"Cukup lah, uninstall. Banyak mengecewakan sekarang. Goodbye gojek",0
Saya tidak bisa login ke aplikasinya dan pay leter juga tdk bisa digunakaan,0
Good,1
Ok,1
Mantap,1
Ksh bintang 1 aja dlu.. Banyak PHP nya Gopay laternya tdk bisa.. Gopay pinjaman tdk bisa...,0
Lebih mudah dan lebih...,1
Banyakin lagi voucher potongan harganya donkkss,1
sangat aman naik kendaraan umum,1
Saldo ilang 100. Tranfer gagal. Komplain C.S. katanya udah di benerin saldo udah bisa dipakai. Nyatanya bodong,0
Senin tgl 30 okt naik dari pintu tol Bekasi Timur saya bawa barang dua dus kecil tapi driver minta tambahan karena katanya berat motor nya bisa rusak sebetulnya buat saya ga masalah tapi ternyata dia ga bisa menemukan alamat dan akhirnya saya diturunkan di jalan lalu karena saya capek akhirnya nego untuk cari alamat tapi bayar di luar aplikasi dan harga nya di patok sama dengan harga yg sudah saya bayar sebelum nya..dan ternyata alamat itu dekat dgn dengan tempat saya di turunkan,0
"Aplikasi sangat bagus sekali. cepat dan tanggap, driver juga sangat ramah, aplikasi sangat rekomended",1
Tiba2 batalin pesanan gofood tanpa keterangan jelas,0
Saya baru buka lagi aplikasi ini karena saya kecewa dengan Drive motornya sombong n tidak sopan. Saya ada story' order sudah 1 jam lebih baru datang. Lha giliran sudah sampai malah pergi tidak mau antar . Waktu itu dari pasar dan bawahan saya hanya 2 kantong palstik.mohon admin tolong dididik para Drive motor agar lebih baik lagi.terima kasih .,0
Bagusssssseweew,1
Terus amanah ya 🤲🤲🤲🙏👍,1
"Saya laporan tp tidak ada tindak lanjut. Saya sering pakai dan sering top up, giliran ada masalah sama pesanan, respon mengecewakan",0
"2 hari terakhir sama sekali tidak bisa dibuka, cuma sampai logo gojek lalu force close, mohon diperbaiki",0
Bagus lah,1
selallu mantap,1
Kok jadi gini sih malah gk bs buat transaksi.... Disuruh nunggu terus... PIN nya sering error lah pakek sidik jari tdk ke ditek lah... Kalau error yah error aja... Hbs itu benerin servernya hadeh,0
good,1
Bagus,1
aplikqsi anak bangsa yang bagus. sering banyak promo ya biar g beralih ke competitormu hehe,1
Bagus,1
